City,State,Zip,Latitude,Longitude,Timezone,DST
Fall River Mills,CA,96028,41.056097,-121.49021,-8,1
Georgetown,TX,78626,30.643058,-97.64713,-6,1
Los Angeles,CA,90048,34.073759,-118.37376,-8,1
San Bernardino,CA,92408,34.080662,-117.27357,-8,1
Mount Hermon,LA,70450,30.944302,-90.26252,-6,1
Banks,AR,71631,33.580919,-92.26477,-6,1
Cooperstown,NY,13326,42.703091,-74.91413,-5,1
Saint James,NY,11780,40.884394,-73.15868,-5,1
Moodus,CT,6469,41.506499,-72.44479,-5,1
Knoxville,PA,16928,41.954314,-77.42457,-5,1
Worcester,MA,1608,42.261343,-71.80173,-5,1
Hamler,OH,43524,41.229001,-84.03567,-5,1
Toledo,OH,43606,41.671761,-83.6064,-5,1
Toledo,OH,43612,41.706048,-83.5577,-5,1
Liberty,NC,27298,35.884276,-79.56809,-5,1
Kenly,NC,27542,35.606392,-78.13755,-5,1
Jacksonville,FL,32254,30.336038,-81.72509,-5,1
Opa Locka,FL,33055,25.94422,-80.2773,-5,1
Wallace,IN,47988,39.986538,-87.147674,-5,0
Clarkston,MI,48346,42.720966,-83.4044,-5,1
Rockwood,PA,15557,39.935728,-79.22093,-5,1
Hamilton,PA,15744,40.916407,-79.08397,-5,1
Boyers,PA,16018,40.921145,-79.92758,-5,1
North Westchester,CT,6474,41.464758,-72.127301,-5,1
Mount Royal,NJ,8061,39.807684,-75.20496,-5,1
Atlantic City,NJ,8404,39.509208,-74.608557,-5,1
White Plains,NY,10633,41.119008,-73.732996,-5,1
Oceanside,NY,11572,40.636286,-73.6374,-5,1
Highmount,NY,12441,41.878801,-74.345684,-5,1
Roanoke,VA,24044,37.274175,-79.95786,-5,1
Black River,NY,13612,44.003136,-75.77839,-5,1
Port Gibson,NY,14537,43.033002,-77.157465,-5,1
Rochester,NY,14609,43.175113,-77.56272,-5,1
Buena Vista,PA,15018,40.266358,-79.79325,-5,1
Reston,VA,20196,38.831813,-77.288755,-5,1
Auburn,MA,1501,42.20361,-71.83843,-5,1
Hopkinton,MA,1748,42.220447,-71.53418,-5,1
Fort Worth,TX,76114,32.781329,-97.40099,-6,1
Spring Branch,TX,78070,29.898176,-98.40135,-6,1
Carpio,ND,58725,48.466756,-101.70175,-6,1
Great Falls,MT,59404,47.514307,-111.34499,-7,1
Ruffs Dale,PA,15679,40.17462,-79.63584,-5,1
Bally,PA,19503,40.401044,-75.58836,-5,1
Ramsey,WV,25912,38.041293,-81.064784,-5,1
Cassville,WV,26527,39.578512,-80.093007,-5,1
Greenwich,CT,6832,41.308873,-73.363661,-5,1
Oakland,NJ,7436,41.028884,-74.23727,-5,1
New Brunswick,NJ,8922,40.430006,-74.417344,-5,1
Carlisle,NY,12031,42.770985,-74.44694,-5,1
Red Bay,AL,35582,34.448328,-88.12041,-6,1
Meador,WV,25682,37.583945,-82.04459,-5,1
Parkersburg,WV,26104,39.285724,-81.52639,-5,1
Burna,KY,42028,37.24122,-88.33829,-6,1
Meridian,MS,39307,32.358891,-88.7494,-6,1
Simpsonville,SC,29681,34.762693,-82.24512,-5,1
Winston Salem,NC,27199,36.027482,-80.20728,-5,1
Palm Bay,FL,32907,28.012241,-80.67729,-5,1
Daytona Beach,FL,32127,29.116361,-80.98175,-5,1
Indian Wells,AZ,86031,35.48041,-110.09228,-7,0
Mormon Lake,AZ,86038,34.908287,-111.463026,-7,0
Aubrey,TX,76227,33.274761,-96.99457,-6,1
Goree,TX,76363,33.481208,-99.51447,-6,1
Waco,TX,76795,31.553646,-97.203166,-6,1
Orinda,CA,94563,37.878625,-122.18296,-8,1
Davenport,CA,95017,37.085986,-122.22638,-8,1
Sheep Ranch,CA,95250,38.256839,-120.38102,-8,1
Stockton,CA,95290,37.953473,-121.285257,-8,1
El Paso,TX,88587,31.694842,-106.299987,-7,1
Blue Diamond,NV,89004,36.046247,-115.40483,-8,1
Harpersville,AL,35078,33.337092,-86.44085,-6,1
Terre Haute,IN,47813,39.433602,-87.410094,-5,0
Martin,MI,49070,42.540492,-85.63686,-5,1
Germansville,PA,18053,40.707516,-75.70754,-5,1
Falls,PA,18615,41.449135,-75.85774,-5,1
Philadelphia,PA,19154,40.09146,-74.97719,-5,1
Valley Forge,PA,19485,40.211896,-75.35586,-5,1
Chester,CT,6412,41.408775,-72.47213,-5,1
Wayne,NJ,7477,41.011428,-74.304793,-5,1
Watha,NC,28471,34.605639,-77.99977,-5,1
Wrightsville Beach,NC,28480,34.21222,-77.7981,-5,1
Fort Mill,SC,29716,35.062815,-80.969035,-5,1
Cossayuna,NY,12823,43.178983,-73.40767,-5,1
Temperanceville,VA,23442,37.887538,-75.53645,-5,1
Harrington,DE,19952,38.916908,-75.61343,-5,1
Washington,DC,20315,38.928861,-77.017948,-5,1
Rock Point,MD,20682,38.283551,-76.848093,-5,1
Littleton,WV,26581,39.695772,-80.53077,-5,1
Raleigh,NC,27614,35.939255,-78.60317,-5,1
Ross,CA,94957,38.022322,-122.561689,-8,1
Livingston,CA,95334,37.38025,-120.72614,-8,1
Willows,CA,95988,39.499754,-122.20773,-8,1
San Diego,CA,92129,32.961014,-117.1251,-8,1
San Bernardino,CA,92414,34.839964,-115.967051,-8,1
Chimacum,WA,98325,47.974586,-122.78382,-8,1
Steilacoom,WA,98388,47.164965,-122.6005,-8,1
Providence,RI,2029,41.817398,-71.453674,-5,1
South Walpole,MA,2071,42.101406,-71.27239,-5,1
Salisbury,NH,3268,43.388571,-71.74199,-5,1
Robertsville,MO,63072,38.369435,-90.81792,-6,1
Sabinal,TX,78881,29.361493,-99.50497,-6,1
Wolfforth,TX,79382,33.483465,-102.02033,-6,1
Pecos,TX,79772,31.388404,-103.52515,-6,1
Denver,CO,80239,39.788236,-104.83034,-7,1
Little Rock,AR,72231,34.80189,-92.189397,-6,1
Somerset,CO,81434,38.994185,-107.35526,-7,1
Salt Lake City,UT,84199,40.725946,-111.93942,-7,1
Ogden,UT,84402,41.255285,-111.956721,-7,1
Elberta,UT,84626,39.92519,-111.99559,-7,1
Buxton,ND,58218,47.592267,-97.07503,-6,1
Oakland,NE,68045,41.830827,-96.49444,-6,1
Talmage,NE,68448,40.537185,-96.02353,-6,1
Amber,OK,73004,35.152892,-97.85582,-6,1
Hendrix,OK,74741,33.77061,-96.29927,-6,1
Arlington,TX,76013,32.721632,-97.14698,-6,1
Iowa Park,TX,76367,33.958681,-98.68492,-6,1
Prairie View,TX,77446,30.082131,-95.99178,-6,1
Essex,IA,51638,40.822954,-95.27007,-6,1
Lawler,IA,52154,43.1101,-92.15576,-6,1
Ashippun,WI,53003,43.211067,-88.51649,-6,1
Green Bay,WI,54313,44.564261,-88.10326,-6,1
Stanley,WI,54863,45.458812,-91.712017,-6,1
Monticello,MN,55585,45.200875,-93.888099,-6,1
Paris,TN,38242,36.300311,-88.32891,-6,1
Madison,MS,39110,32.484979,-90.11552,-6,1
Austinburg,OH,44010,41.758952,-80.86289,-5,1
Huron,IN,47437,38.722153,-86.670987,-5,0
Detroit,MI,48228,42.355437,-83.21722,-5,1
Clinton,MI,48305,42.569278,-82.911243,-5,1
Machesney Park,IL,61115,42.352539,-89.04186,-6,1
Osakis,MN,56360,45.884771,-95.10486,-6,1
Sioux Falls,SD,57197,43.674582,-96.79134,-6,1
Copper City,MI,49917,47.283086,-88.38434,-5,1
Sloan,IA,51055,42.221763,-96.24606,-6,1
South Gardiner,ME,4359,44.183266,-69.777196,-5,1
Westford,VT,5494,44.608283,-73.00979,-5,1
Montpelier,VT,5601,44.19906,-72.559638,-5,1
Mayaguez,PR,680,18.205232,-67.12655,-4,0
Chenango Bridge,NY,13745,42.173775,-75.872839,-5,1
Crittenden,NY,14038,42.947259,-78.474444,-5,1
Sodus Point,NY,14555,43.269332,-76.9876,-5,1
Varnell,GA,30756,34.9298,-84.988536,-5,1
Blackshear,GA,31516,31.307234,-82.25779,-5,1
Largo,FL,33774,27.885283,-82.82607,-5,1
Troutville,VA,24175,37.427597,-79.90595,-5,1
Huntington,WV,25714,38.413384,-82.277401,-5,1
Doylestown,OH,44230,40.964111,-81.68961,-5,1
Brooklyn,NY,11254,40.645099,-73.945032,-5,1
Hazleton,IA,50641,42.605576,-91.91229,-6,1
Washington,DC,20057,38.893311,-77.014647,-5,1
Bath,PA,18014,40.747742,-75.40078,-5,1
Harford,PA,18823,41.784395,-75.70091,-5,1
Castleton On Hudson,NY,12033,42.534631,-73.71327,-5,1
North Branch,NY,12766,41.815316,-74.97995,-5,1
Westville,SC,29175,34.443733,-80.60138,-5,1
Ridgeville,SC,29472,33.03271,-80.31958,-5,1
Deering,MO,63840,36.213318,-89.748102,-6,1
Little Rock,AR,72215,34.751918,-92.392487,-6,1
Skelton,WV,25919,37.800481,-81.180561,-5,1
Jamaica,NY,11499,40.651378,-73.870779,-5,1
Preston,OK,74456,35.712025,-95.99717,-6,1
Houston,TX,77212,29.83399,-95.434241,-6,1
Newton,NC,28658,35.653437,-81.23443,-5,1
Malibu,CA,90264,33.786594,-118.298662,-8,1
Sag Harbor,NY,11963,40.99628,-72.31074,-5,1
Columbus,TX,78934,29.712052,-96.56134,-6,1
Marshville,NC,28003,34.995653,-80.355204,-5,1
Canoga Park,CA,91304,34.218654,-118.62538,-8,1
Cumberland Furnace,TN,37051,36.310027,-87.4128,-6,1
Lynnwood,WA,98036,47.808816,-122.28394,-8,1
Toledo,OH,43620,41.665849,-83.55218,-5,1
Cosmopolis,WA,98537,46.899189,-123.6907,-8,1
Gradyville,PA,19039,39.88211,-75.337234,-5,1
Montague,CA,96064,41.736424,-122.40008,-8,1
White Oak,NC,28399,34.786138,-78.70765,-5,1
New Philadelphia,OH,44663,40.477187,-81.44439,-5,1
Indianapolis,IN,46242,39.779492,-86.132837,-5,0
Fort Wayne,IN,46850,41.093763,-85.070713,-5,0
Fortson,GA,31808,32.638885,-85.00736,-5,1
Jacksonville,FL,32223,30.159091,-81.63073,-5,1
West Palm Beach,FL,33405,26.669744,-80.0585,-5,1
Sun City Center,FL,33571,27.720111,-82.453041,-5,1
Washington,DC,20007,38.913961,-77.07179,-5,1
Washington,DC,20535,38.894097,-77.025133,-5,1
Neche,ND,58265,48.956342,-97.59021,-6,1
Mineral,IL,61344,41.394429,-89.84111,-6,1
Bryant,IL,61819,40.466273,-90.095368,-6,1
Cordova,NE,68330,40.716216,-97.3522,-6,1
Foster,NE,68737,42.272213,-97.67446,-6,1
Saronville,NE,68975,40.605538,-97.94955,-6,1
Glynn,LA,70736,30.633678,-91.33786,-6,1
Altair,TX,77412,29.575183,-96.46831,-6,1
Garden City,MO,64747,38.575037,-94.18376,-6,1
Topeka,KS,66601,38.988075,-95.780662,-6,1
Greenleaf,KS,66943,39.688224,-96.96583,-6,1
Lodgepole,SD,57640,45.768967,-102.70446,-7,1
Kansas City,MO,64163,39.31835,-94.67635,-6,1
Brookland,AR,72417,35.92007,-90.57059,-6,1
Deer,AR,72628,35.839126,-93.27737,-6,1
Bailey,CO,80421,39.460306,-105.476,-7,1
Pueblo,CO,81002,38.128626,-104.552299,-7,1
Teton Village,WY,83025,43.443851,-110.694002,-7,1
Terrell,TX,75160,32.747747,-96.28923,-6,1
Dallas,TX,75220,32.867977,-96.86306,-6,1
Arlington,TX,76004,32.771419,-97.291484,-6,1
Salt Lake City,UT,84126,40.668068,-111.908297,-7,1
Phoenix,AZ,85068,33.276539,-112.18717,-7,0
Overton,NV,89040,36.540495,-114.45478,-8,1
West Covina,CA,91791,34.063645,-117.89743,-8,1
Woodlake,CA,93286,36.431121,-119.10642,-8,1
San Francisco,CA,94139,37.784827,-122.727802,-8,1
Sheridan,CA,95681,38.997612,-121.37967,-8,1
Grenada,CA,96038,41.604392,-122.52666,-8,1
South Lake Tahoe,CA,96156,38.935245,-119.967631,-8,1
Hubbard,OR,97032,45.183167,-122.80193,-8,1
Suncook,NH,3275,43.152469,-71.43654,-5,1
Parsippany,NJ,7054,40.860149,-74.4171,-5,1
Pinehurst,MA,1866,42.446396,-71.459405,-5,1
Millis,MA,2054,42.166398,-71.36178,-5,1
Prairie Du Sac,WI,53578,43.318318,-89.74928,-6,1
Columbus,OH,43213,39.966814,-82.87413,-5,1
Nashville,TN,37208,36.174806,-86.80252,-6,1
Leland,MS,38756,33.407212,-90.87866,-6,1
Lutherville Timonium,MD,21093,39.435789,-76.63614,-5,1
Ladiesburg,MD,21759,39.569426,-77.290519,-5,1
Upper Fairmount,MD,21867,38.111688,-75.79242,-5,1
Chesapeake,VA,23320,36.761698,-76.24511,-5,1
Chesapeake,VA,23322,36.687543,-76.22905,-5,1
Surry,VA,23883,37.14051,-76.74342,-5,1
Ricketts,IA,51460,42.130428,-95.574593,-6,1
Wascott,WI,54383,46.18508,-91.959307,-6,1
Hillsdale,MI,49242,41.89958,-84.62624,-5,1
Fergus Falls,MN,56538,46.412413,-95.713452,-6,1
Bryant,SD,57221,44.588318,-97.46092,-6,1
Dunn Center,ND,58626,47.346329,-102.61222,-7,1
Wrightsville,AR,72183,34.600398,-92.19513,-6,1
Leslie,AR,72645,35.800025,-92.57586,-6,1
Johnson,AR,72741,35.99403,-94.219977,-6,1
Indianola,OK,74442,35.152295,-95.78957,-6,1
Glen Arbor,MI,49564,44.933988,-85.950661,-5,1
Armstrong,IA,50514,43.398596,-94.47223,-6,1
Mansfield,LA,71059,32.044529,-93.691972,-6,1
Ramey,PA,16671,40.800186,-78.4013,-5,1
Wilmer,AL,36587,30.828988,-88.35079,-6,1
Troy,ID,83871,46.747944,-116.74693,-8,1
Oakley,UT,84055,40.80725,-111.204,-7,1
Gulfport,MS,39501,30.380597,-89.09626,-6,1
Phoenix,AZ,85023,33.638271,-112.09341,-7,0
Roduco,NC,27969,36.424152,-76.702125,-5,1
Tryon,OK,74875,35.876736,-96.95179,-6,1
Charleston,SC,29415,32.84885,-79.85773,-5,1
Masonville,CO,80541,40.529278,-105.372014,-7,1
Follansbee,WV,26037,40.330969,-80.58889,-5,1
Los Angeles,CA,90047,33.958464,-118.30998,-8,1
Hacienda Heights,CA,91745,34.000578,-117.96943,-8,1
Eckerman,MI,49728,46.355548,-84.99249,-5,1
El Paso,TX,79937,31.694842,-106.299987,-7,1
Horicon,WI,53032,43.446666,-88.62795,-6,1
Elmendorf AFB,AK,99506,61.224384,-149.77461,-9,1
Rattan,OK,74562,34.263342,-95.30693,-6,1
Maricopa,CA,93252,35.040362,-119.41514,-8,1
Hot Springs,NC,28743,35.834212,-82.86149,-5,1
Lake Orion,MI,48359,42.722932,-83.28537,-5,1
Jamaica,NY,11433,40.696538,-73.78734,-5,1
Kingsport,TN,37669,36.504158,-82.26446,-5,1
Latham,NY,12111,42.614852,-73.970812,-5,1
Champlain,NY,12919,44.965887,-73.43636,-5,1
Saint Cloud,MN,56304,45.547283,-94.11303,-6,1
Audubon,MN,56511,46.863375,-95.99585,-6,1
Pinconning,MI,48650,43.851276,-83.97901,-5,1
Wakefield,KS,67487,39.180886,-97.04513,-6,1
Glenham,SD,57631,45.592102,-100.28391,-6,1
Maryland Heights,MO,63043,38.725331,-90.44451,-6,1
Green Forest,AR,72638,36.327014,-93.40111,-6,1
Milford,UT,84751,38.348238,-113.1063,-7,1
Phoenix,AZ,85036,33.276539,-112.18717,-7,0
Solomon,AZ,85551,32.842769,-109.696449,-7,0
Pearl River,LA,70452,30.401481,-89.76917,-6,1
Houston,TX,77291,29.83399,-95.434241,-6,1
Natchez,LA,71456,31.660742,-92.98886,-6,1
Duck Creek Village,UT,84762,37.48474,-112.71064,-7,1
Tucson,AZ,85705,32.260316,-110.98534,-7,0
Baton Rouge,LA,70814,30.484756,-91.06862,-6,1
Golconda,IL,62938,37.374723,-88.52571,-6,1
Herod,IL,62947,37.567779,-88.39925,-6,1
Belk,AL,35545,33.641227,-87.92911,-6,1
Lawndale,CA,90260,33.888364,-118.35355,-8,1
Mancelona,MI,49659,44.905437,-85.03401,-5,1
Cave Spring,GA,30124,34.118206,-85.34001,-5,1
Iowa Falls,IA,50126,42.515426,-93.26217,-6,1
Columbus,MS,39704,33.69048,-88.33097,-6,1
Clarksburg,WV,26306,39.285204,-80.385344,-5,1
Senecaville,OH,43780,39.930047,-81.44256,-5,1
Sanford,NC,27330,35.458804,-79.16415,-5,1
Canton,OH,44711,40.811809,-81.368284,-5,1
Cincinnati,OH,45236,39.205109,-84.39512,-5,1
Shelby,NC,28151,35.233125,-81.574711,-5,1
Bradenton Beach,FL,34217,27.499982,-82.7129,-5,1
Roslyn,WA,98941,47.224876,-120.99286,-8,1
Plain City,OH,43064,40.103133,-83.26825,-5,1
Greer,AZ,85927,33.801744,-109.58336,-7,0
Reston,VA,20195,38.831813,-77.288755,-5,1
Bloomington,ID,83223,42.188641,-111.40853,-7,1
Claremont,VA,23899,37.227291,-76.96545,-5,1
Ketchum,ID,83340,43.750744,-114.5198,-7,1
Abington,CT,6230,41.847302,-72.02528,-5,1
Pukalani,HI,96788,20.855864,-156.325923,-10,0
Nutley,NJ,7110,40.8196,-74.15877,-5,1
Knoxville,TN,37909,35.947846,-84.01554,-5,1
Greencastle,PA,17225,39.792122,-77.74923,-5,1
Beulah,MS,38726,33.780092,-90.9791,-6,1
Pelham,NY,10803,40.902221,-73.80717,-5,1
Edwards,MS,39066,32.295098,-90.60286,-6,1
Castle Creek,NY,13744,42.250715,-75.91871,-5,1
Louisville,KY,40210,38.23067,-85.78665,-5,1
West Liberty,WV,26074,40.167471,-80.59377,-5,1
Interior,SD,57750,43.654636,-101.94355,-7,1
Plymouth,MA,2360,41.894676,-70.61999,-5,1
Genesee Depot,WI,53127,42.960098,-88.374455,-6,1
Harmon,IL,61042,41.69339,-89.56986,-6,1
Grand Tower,IL,62942,37.629601,-89.48077,-6,1
Grant,NE,69140,40.850141,-101.75824,-7,1
Glencoe,NM,88324,33.429637,-105.48489,-7,1
Hampton,VA,23661,37.005814,-76.38316,-5,1
Manor,TX,78653,30.351225,-97.54731,-6,1
Knott,TX,79748,32.388962,-101.66373,-6,1
Tiona,PA,16352,41.764498,-79.04693,-5,1
Buskirk,NY,12028,42.932315,-73.44521,-5,1
Hollis Center,ME,4042,43.611238,-70.63265,-5,1
Ragland,WV,25690,37.743063,-82.10801,-5,1
Morgan,VT,5853,44.881758,-71.96653,-5,1
Wilkes Barre,PA,18711,41.272248,-75.880146,-5,1
Greensboro,NC,27409,36.083885,-79.94122,-5,1
Worcester,MA,1613,42.293316,-71.801971,-5,1
Covelo,CA,95428,39.825781,-123.23026,-8,1
Wagarville,AL,36585,31.38122,-88.02433,-6,1
Ardmore,TN,38449,35.043961,-86.84324,-6,1
Hillsboro,MD,21641,38.920583,-75.9408,-5,1
Suisun City,CA,94585,38.231364,-122.05414,-8,1
Oregon,OH,43618,41.676897,-83.39972,-5,1
Maytown,PA,17550,40.072108,-76.57779,-5,1
New Lebanon,OH,45345,39.743766,-84.39256,-5,1
Birmingham,AL,35215,33.636102,-86.69506,-6,1
Rockford,IL,61101,42.292221,-89.12574,-6,1
Glenallen,MO,63751,37.332487,-90.08675,-6,1
Kennesaw,GA,30144,34.038949,-84.59706,-5,1
Grandview,IN,47615,37.965531,-86.95436,-6,1
Elizaville,NY,12523,42.080964,-73.77856,-5,1
Mass City,MI,49948,46.730077,-89.02038,-5,1
Boone,IA,50036,42.074515,-93.87437,-6,1
Baton Rouge,LA,70898,30.51589,-91.080373,-6,1
Garden City,MI,48136,42.239933,-83.150823,-5,1
Curtis,MI,49820,46.191702,-85.72148,-5,1
London,KY,40747,37.137615,-84.115617,-5,1
Warda,TX,78960,30.070257,-96.91939,-6,1
Eugene,OR,97404,44.101227,-123.13604,-8,1
Albuquerque,NM,87125,35.044339,-106.672872,-7,1
Lomita,CA,90717,33.793384,-118.31611,-8,1
Las Vegas,NV,89124,36.101538,-115.39948,-8,1
Grass Valley,OR,97029,45.335199,-120.7798,-8,1
Pacific City,OR,97135,45.201302,-123.95999,-8,1
Stamford,CT,6904,41.308873,-73.363661,-5,1
Boling,TX,77420,29.249812,-95.92241,-6,1
Boston,MA,2122,42.296298,-71.05454,-5,1
Mcfaddin,TX,77973,28.532052,-96.9902,-6,1
Wichita,KS,67215,37.626676,-97.42398,-6,1
Sugar Grove,VA,24375,36.790265,-81.37541,-5,1
Asher,KY,40803,37.046365,-83.42003,-5,1
Smith,KY,40867,36.712383,-83.33711,-5,1
Pittsville,MD,21850,38.377713,-75.39747,-5,1
Colby,KS,67701,39.394701,-101.04485,-6,1
Scotia,NE,68875,41.523574,-98.68461,-6,1
Anderson,SC,29624,34.478139,-82.6455,-5,1
Byers,TX,76357,34.06722,-98.18119,-6,1
Elora,TN,37328,35.018508,-86.36085,-6,1
Blaine,TN,37709,36.161001,-83.67602,-5,1
Starrucca,PA,18462,41.8914,-75.43221,-5,1
Ottsville,PA,18942,40.466205,-75.16183,-5,1
Norristown,PA,19489,39.983153,-75.748055,-5,1
Purcellville,VA,20132,39.146479,-77.72798,-5,1
Ridge,MD,20680,38.112419,-76.36964,-5,1
Bohannon,VA,23021,37.3946,-76.36571,-5,1
Ripplemead,VA,24150,37.351691,-80.67726,-5,1
Amigo,WV,25811,37.603344,-81.53998,-5,1
Jumping Branch,WV,25969,37.630988,-81.00955,-5,1
Delphia,KY,41735,37.029744,-83.08919,-5,1
Beechmont,KY,42323,37.172261,-87.03677,-6,1
Elmore,OH,43416,41.477061,-83.28361,-5,1
Tallahassee,FL,32306,30.442499,-84.29855,-5,1
Orlando,FL,32861,28.566338,-81.260818,-5,1
Saint Petersburg,FL,33734,27.891809,-82.724763,-5,1
Conetoe,NC,27819,35.818414,-77.45335,-5,1
Vass,NC,28394,35.218131,-79.24449,-5,1
Helena,MT,59625,46.601832,-112.041346,-7,1
Steger,IL,60475,41.470084,-87.63369,-6,1
Evansville,IN,47705,37.997128,-87.574963,-6,1
Paola,KS,66071,38.574804,-94.86706,-6,1
Rago,KS,67128,37.436662,-98.03131,-6,1
Carlinville,IL,62626,39.280289,-89.8757,-6,1
Sturdivant,MO,63782,37.101911,-90.0292,-6,1
Riverside,MO,64150,39.174903,-94.62241,-6,1
Clinton,IN,47842,39.66851,-87.43577,-5,0
Detroit,MI,48266,42.239933,-83.150823,-5,1
Vandalia,MI,49095,41.916613,-85.89022,-5,1
Hooker,OK,73945,36.832751,-101.25618,-6,1
Merlin,OR,97532,42.542134,-123.5078,-8,1
Des Plaines,IL,60017,42.028779,-87.894366,-6,1
Elizabeth,AR,72531,36.317264,-92.17314,-6,1
Oklahoma City,OK,73125,35.465418,-97.521816,-6,1
Klondike,TX,75448,33.31215,-95.81737,-6,1
Channing,MI,49815,46.186913,-88.04546,-6,1
Luzerne,IA,52257,41.913959,-92.17163,-6,1
Kossuth,WI,54206,44.237283,-87.801108,-6,1
Sims,IL,62886,38.374398,-88.53537,-6,1
Peculiar,MO,64078,38.706077,-94.46049,-6,1
Onalaska,WI,54650,43.899664,-91.22963,-6,1
Los Ebanos,TX,78565,26.247488,-98.55962,-6,1
Boulder,CO,80314,40.087835,-105.373507,-7,1
Sonora,CA,95370,37.995238,-120.3437,-8,1
Auburn,CA,95604,39.106287,-120.536032,-8,1
Rancho Cordova,CA,95670,38.605355,-121.28247,-8,1
Willamina,OR,97396,45.140178,-123.49286,-8,1
Roy,WA,98580,46.954282,-122.48754,-8,1
Ritzville,WA,99169,47.107228,-118.43136,-8,1
San Patricio,NM,88348,33.415814,-105.36046,-7,1
Reno,NV,89511,39.403178,-119.7606,-8,1
Pasadena,CA,91126,33.786594,-118.298662,-8,1
Dilley,TX,78017,28.728991,-99.23388,-6,1
Converse,SC,29329,35.001748,-81.832999,-5,1
Atlanta,GA,30341,33.888102,-84.29321,-5,1
Gainesville,GA,30504,34.274355,-83.87003,-5,1
Fort Oglethorpe,GA,30742,34.948979,-85.25212,-5,1
Woodbridge,CT,6525,41.352964,-73.01212,-5,1
Rockwood,TN,37854,35.861763,-84.70042,-5,1
Lexington,KY,40584,38.028269,-84.471505,-5,1
Port Jefferson,OH,45360,40.330423,-84.09097,-5,1
Rockford,TN,37853,35.834126,-83.93452,-5,1
Mishawaka,IN,46546,41.688432,-86.196485,-5,0
Edmonds,WA,98026,47.821568,-122.33651,-8,1
Brook Park,MN,55007,45.955831,-93.1044,-6,1
Calhoun,TN,37309,35.302952,-84.74359,-5,1
Spiritwood,ND,58481,46.947101,-98.4288,-6,1
Milledgeville,TN,38359,35.37046,-88.36434,-6,1
Choteau,MT,59422,47.840047,-112.35083,-7,1
Bradley,FL,33835,27.710056,-81.95196,-5,1
New Lenox,IL,60451,41.509231,-87.96475,-6,1
Birmingham,AL,35232,33.544622,-86.929208,-6,1
Osyka,MS,39657,31.028259,-90.4588,-6,1
Minturn,CO,81645,39.459323,-106.37859,-7,1
Eloy,AZ,85231,32.712323,-111.57673,-7,0
Gadsden,AZ,85336,32.532458,-114.78056,-7,0
Gilman,IL,60938,40.767194,-87.98929,-6,1
Pisek,ND,58273,48.303376,-97.69767,-6,1
San Antonio,TX,78268,29.437532,-98.461582,-6,1
Dale,IL,62829,37.999757,-88.50469,-6,1
Oklahoma City,OK,73199,35.551409,-97.407537,-6,1
Lockport,LA,70374,29.620122,-90.49218,-6,1
Wilsondale,WV,25699,37.966899,-82.29414,-5,1
Cattaraugus,NY,14719,42.329183,-78.87436,-5,1
Friedens,PA,15541,40.053525,-78.99023,-5,1
Miami,FL,33197,25.558428,-80.458168,-5,1
Tampa,FL,33619,27.94605,-82.37525,-5,1
Saint Petersburg,FL,33710,27.788637,-82.72244,-5,1
Wilmington,DE,19802,39.756213,-75.53312,-5,1
Washington,DC,20395,38.893311,-77.014647,-5,1
Gaithersburg,MD,20879,39.168656,-77.18716,-5,1
New York,NY,10121,40.74964,-73.991889,-5,1
Columbia,PA,17511,40.041911,-76.487732,-5,1
Graniteville,SC,29829,33.566349,-81.84119,-5,1
Albany,NY,12241,42.614852,-73.970812,-5,1
Wurtsboro,NY,12790,41.592087,-74.50677,-5,1
Eldorado,WI,54932,43.830749,-88.6258,-6,1
Seymour,TN,37865,35.853932,-83.74476,-5,1
New York,NY,10110,40.753987,-73.980811,-5,1
Bellvale,NY,10912,41.387822,-74.354699,-5,1
Fishkill,NY,12524,41.537232,-73.8972,-5,1
Bausman,PA,17504,40.024047,-76.328081,-5,1
West Hyannisport,MA,2672,41.636077,-70.31962,-5,1
Searsport,ME,4974,44.500622,-68.92829,-5,1
Fort Worth,TX,76199,32.771419,-97.291484,-6,1
Emporia,KS,66801,38.410549,-96.19736,-6,1
Lorraine,KS,67459,38.57504,-98.33675,-6,1
Skiatook,OK,74070,36.381305,-96.03998,-6,1
Shelbiana,KY,41562,37.416995,-82.4571,-5,1
Bowling Green,KY,42109,36.961988,-86.450786,-6,1
Weyanoke,LA,70787,30.962103,-91.47351,-6,1
Cleveland,AR,72030,35.423473,-92.67942,-6,1
Bristol,WV,26332,39.286975,-80.50197,-5,1
Nallen,WV,26680,38.090457,-80.88462,-5,1
Camden,NC,27921,36.344333,-76.16595,-5,1
Rockwell,NC,28138,35.536561,-80.42959,-5,1
Pelican Lake,WI,54463,45.516138,-89.17824,-6,1
Brimson,MN,55602,47.309443,-91.87839,-6,1
Washington,DC,20401,38.893311,-77.014647,-5,1
Cedar Rapids,IA,52402,42.021016,-91.65231,-6,1
Columbus City,IA,52737,41.259329,-91.37449,-6,1
Canon City,CO,81215,38.477563,-105.476577,-7,1
Bondurant,WY,82922,43.1856,-110.38625,-7,1
Reliance,WY,82943,41.702635,-109.22044,-7,1
Fresno,CA,93780,36.746375,-119.639658,-8,1
Durham,CA,95938,39.624259,-121.79152,-8,1
Cedar Park,TX,78630,30.656817,-97.602552,-6,1
Hye,TX,78635,30.217838,-98.53788,-6,1
